name;hash;reboot_date;reboot_time;ip;or_port;fast;running;stable;v2dir;valid;exit;guard;hsdir;badexit;staledesc;authority
BrownFox;dAeQQkbA4oOPqBdcOqGjytnfOxk;2022-08-06;00:55:07;66.229.163.187;9001;False;True;False;True;True;False;False;False;False;False;False
macaroni;dAg5d1eMB0sSSubIGlj6PlcQ1PU;2022-08-06;08:46:48;23.253.203.194;443;True;True;True;False;True;False;False;False;False;False;False
Unnamed;dA5MSELkwZDf7CeOwf11T9JhqGQ;2022-08-06;08:28:35;85.166.159.136;9001;True;True;True;True;True;False;True;True;False;False;False
MinchiNodes;dBKIuSvJ/xTLSBAvxlknNp5LCxw;2022-08-05;23:17:57;184.144.115.250;9001;True;True;True;True;True;False;False;False;False;False;False
Quetzalcoatl;dBNnXtJSspOVVu0AmMOYPRrzGRo;2022-08-06;04:46:09;91.132.144.59;9000;False;True;True;True;True;True;False;False;False;False;False
mev2PLicebeer18;dB3kdfVHRGDqNHUu4zd5DSJEV7E;2022-08-06;07:08:30;185.16.38.110;8118;True;True;True;True;True;True;True;True;False;False;False
effiorgoulu;dCCRSG0Ec0xX2XvO+1PSLtC3eIE;2022-08-06;00:32:42;185.67.82.114;443;True;True;True;True;True;True;True;True;False;False;False
INSRelay17at8443;dCQl9zeBpaUJMsCe6opaWWmVIX4;2022-08-06;01:58:52;140.78.100.17;8443;True;True;True;True;True;False;False;False;False;False;False
08eRPfaL2Relay;dCRaDsnwQ3sjhKfb6QCtaG/wr3w;2022-08-05;16:56:43;188.68.32.179;443;True;True;True;True;True;False;True;False;False;False;False
TorExitMoldova;dCxF8tkASq3gB35SikQYpqgbwro;2022-08-05;23:11:30;178.17.170.23;9001;True;True;True;True;True;True;True;True;False;False;False
hviv126;dDD2axyry1LVg8nDA17hmj6Hoj4;2022-08-05;19:26:41;192.42.116.26;443;True;True;True;True;True;True;True;True;False;False;False
WhyNot;dDma02ZbMUuGzAKec11dGs46Tgg;2022-08-05;23:18:07;82.165.243.187;9001;True;True;False;True;True;False;False;False;False;False;False
tionverphous;dEd4X0SFUkse7fT+WncORaQ8QKo;2022-08-05;17:36:59;45.132.74.182;443;True;True;True;True;True;False;True;True;False;False;False
MakeLoveNotWar2;dEhVv8nrMW01h5covaV8mpTjklc;2022-08-06;01:41:30;5.255.97.134;443;True;True;True;True;True;True;True;True;False;False;False
shalazarthewizard;dFBI9RqDT6kVL2ICFZPyzWLDGro;2022-08-05;19:54:59;23.239.22.248;9001;True;True;True;True;True;False;True;False;False;False;False
CCCStuttgartBer;dFHitW/ZQ/qCevhYM2RuaN/E/9M;2022-08-06;06:03:43;185.220.101.80;9000;True;True;True;True;True;True;True;True;False;False;False
AOP;dGDHdBLoyOZavheXxlIWH+kD6/s;2022-08-06;01:46:40;147.135.31.134;443;True;True;True;True;True;False;True;True;False;False;False
Hydra35;dGYFdCYBjEHt/BRlvn8B4nFVz78;2022-08-05;18:59:29;213.164.204.160;9001;True;True;True;True;True;True;True;False;False;False;False
INSRelay37at5443;dGvhbDF5HJp9FUYfc08MAX3cVe4;2022-08-06;04:59:00;140.78.100.37;5443;True;True;True;True;True;False;False;True;False;False;False
StrongBuyMonero;dJfivYglnNVSZKZdmcpLjpehAIY;2022-08-05;22:01:02;173.209.56.242;8899;True;True;False;False;True;False;False;False;False;False;False
longclaw;dKkQZGvO77zS6HT8HcmXQw+WgUU;2022-08-05;15:06:37;199.58.81.140;443;False;True;False;True;True;False;False;False;False;False;True
CCCStuttgartBer;dKlhSlgdZvob7AyQKYDKcLOeumA;2022-08-05;21:01:40;185.220.101.74;9100;True;True;True;True;True;True;True;True;False;False;False
tirz;dKvcO66AuXai8/VtIBf6MRIsB5A;2022-08-06;03:09:08;51.158.186.140;443;True;True;True;True;True;False;True;False;False;False;False
rulers2;dLAFXYVARYQC/g9Uj8aoRLVDGpc;2022-08-06;05:14:59;45.58.156.76;80;True;True;True;True;True;False;True;False;False;False;False
evequefou;dLBlJE9bQp5V2gctjA0ceHFnqsI;2022-08-05;19:32:20;50.5.87.31;9001;True;True;True;True;True;False;True;True;False;False;False
mevPLXicebeer02;dL0yEJ17Dyw8dIjr+/3fGpD5ztY;2022-08-06;04:34:50;95.214.54.97;5116;True;True;True;True;True;True;True;True;False;False;False
FOXACID;dMQpocDj7eA7Ot9hvqg9VUAjKmU;2022-08-05;22:20:00;95.217.14.105;9001;True;True;True;False;True;False;False;False;False;False;False
Hypnos;dMS/brrLTM59sDy++O7XdGN5Pcs;2022-08-05;22:35:28;87.179.207.214;9001;True;True;True;True;True;False;False;False;False;False;False
CCCStuttgartBer;dOaY0s7TA0ZNGjrLrYVXNVI74yg;2022-08-05;21:01:35;185.220.101.72;9000;True;True;True;True;True;True;True;True;False;False;False
StarAppsTrenton;dOi2gEKid0iEu/Z+Q6vsTZ5d9Zo;2022-08-06;03:53:08;195.15.242.29;9001;True;True;True;True;True;False;True;False;False;False;False
SandFrog;dOi2pgoliptCgaqtA6ZdLPeeQbg;2022-08-06;02:17:17;149.224.193.244;9001;True;True;False;True;True;False;False;False;False;False;False
pfefferoni;dPrjOyH//9xvoROEZkAjrI392kw;2022-08-05;18:32:29;109.70.100.15;8080;True;True;True;True;True;True;True;True;False;False;False
O1G;dQk6lZ80S8azBO/+3hAZ9GVIo8I;2022-08-05;17:07:50;79.143.177.247;9001;True;True;True;True;True;False;True;True;False;False;False
OnlineVrijheid;dQ6c37QGYDnQHMI2la2BOhPd6yA;2022-08-06;06:12:09;135.125.205.25;9001;True;True;True;True;True;True;True;True;False;False;False
justarandomdude420;dRaSKpjvcP96gWMJ+eswrsfSJqY;2022-08-05;20:09:36;193.218.118.47;443;True;True;False;True;True;False;False;False;False;False;False
Unnamed;dSWOdVBkqiQSvGuriFdWoyAfjHM;2022-08-06;04:42:41;108.161.133.189;9001;True;True;True;True;True;False;False;True;False;False;False
NetWorkXXV;dSvDYWIum8Lb85UjVDGivvvnkTU;2022-08-06;01:41:04;178.254.45.235;443;True;True;True;True;True;False;True;True;False;False;False
FissionMasq04;dTOr2pAn9Az4f7YYmuux9DoTKgs;2022-08-05;16:44:31;193.32.127.156;57625;True;True;True;True;True;True;True;True;False;False;False
adrian;dVHBRG26e8+DlTiaElRF5xlS1Gc;2022-08-05;18:24:47;135.148.53.61;443;True;True;True;True;True;False;True;True;False;False;False
gbhfmoldrelay;dVXb2XMu9m8PCExB39pAG20DZQU;2022-08-06;00:41:17;91.208.162.203;9001;True;True;True;True;True;False;True;False;False;False;False
intercepTor;dVug5/T+Ghl+3w2DaB0lcq85yy4;2022-08-05;23:15:17;92.117.186.246;443;True;True;False;True;True;False;False;False;False;False;False
screenslaver;dWV2z12jh83X6rzKP46u+TPLRIY;2022-08-06;08:11:12;51.81.208.164;443;True;True;True;True;True;False;True;True;False;False;False
spookybird;dWw0u9x3FqX+g4UH2LX9HPJPMDs;2022-08-06;00:06:00;167.172.237.203;9001;True;True;False;False;True;False;False;False;False;False;False
smurfix;dXSXW6dt4HJiMfyRbdcLCbOCTOU;2022-08-06;05:25:24;213.95.149.22;9001;True;True;True;True;True;True;False;True;False;False;False
Cebolleta;dX9KEnAazXOlNSBU6k81fMS0R2U;2022-08-06;02:43:27;212.227.149.79;443;True;True;False;True;True;False;False;False;False;False;False
010101;dYZwOow1fYllEa7VeYzay7LCvZ8;2022-08-05;20:12:59;188.154.244.179;9001;True;True;True;True;True;False;True;True;False;False;False
fusion;dYypZR2OnFCObt7VljZWC4qcfxw;2022-08-05;23:21:53;148.251.46.115;9001;True;True;True;True;True;False;True;False;False;False;False
mev2PLicebeer70;dZKxBdS5EKeYmVlBdrMjVN7AO/0;2022-08-05;21:32:00;185.16.38.111;8270;True;True;True;True;True;True;True;True;False;False;False
galates2;dZuxByTGIrEjgYT+Q3c7ZIGxrUM;2022-08-05;18:10:22;94.16.118.23;1993;True;True;True;True;True;False;True;False;False;False;False
Tiberius;dakxQERTAwghxUek+qkJSgbEjHo;2022-08-06;07:24:17;46.101.183.160;443;True;True;False;True;True;False;False;False;False;False;False
Buri;da8fgSQ37+UcUEzjrC3H7AO2wBE;2022-08-06;01:16:53;83.137.158.12;9019;True;True;False;True;True;True;False;False;False;False;False
Santos68;dcivS/EAboIyi64os91RGCqF3/I;2022-08-05;22:00:00;94.130.227.162;9001;True;True;False;False;True;False;False;False;False;False;False
DTFNODE73;dcyifm6anSCO9xrmD0PhKUKFde0;2022-08-05;16:28:30;37.221.67.52;443;True;True;True;True;True;False;True;True;False;False;False
hrck;dc8PZv4YwxFqq3tniJkVHbdit5U;2022-08-06;03:38:54;138.197.150.159;443;True;True;True;True;True;False;False;False;False;False;False
nickname;ddQI0vTUYlKX/tGCO0TCUkIW7Ws;2022-08-06;04:40:25;213.168.89.25;9031;True;True;True;True;True;False;False;False;False;False;False
torrelay222;dd4qnkxdfpT4LfClo9hame80ZXY;2022-08-05;14:51:30;82.165.168.125;9001;False;True;False;False;True;False;False;False;False;False;False
fugelc;dfPXbsdDR+kH5wfHbvX/EF9KL3g;2022-08-06;03:45:41;158.174.147.176;80;True;True;True;True;True;False;False;True;False;False;False
iPunchSharks;df5SNuZ/+kpEwRUsNeqzY2Dk198;2022-08-06;04:12:26;87.104.23.99;443;True;True;True;True;True;False;True;False;False;False;False
Digitalcourage4ip6b;diIT0yewp2BX9LYc1YftQjjNkA4;2022-08-06;07:51:14;185.220.102.253;993;True;True;True;True;True;True;True;False;False;False;False
fenchel;djt9Z6ay0Zs+nqV9H73EjzuFtVk;2022-08-05;23:30:42;109.70.100.12;443;True;True;True;True;True;True;True;True;False;False;False
Quetzalcoatl;dkS1fdhjBfO4Fy/vbO6Fhk0Ii6c;2022-08-05;17:16:47;5.45.107.107;9000;True;True;True;True;True;True;True;True;False;False;False
i82blikeu;dkjjjhxOmtbFwHQCRu2Jq7qi/1Y;2022-08-05;15:49:53;89.217.116.95;21698;False;True;True;True;True;False;False;False;False;False;False
Quintex45;dkv4oDho+EyPMjwaZ2qiVLgNw78;2022-08-06;08:23:51;199.249.230.68;443;True;True;True;True;True;True;True;True;False;False;False
EphesysRelay01;dlK2ekiCkxBFMax5E//vznAacoo;2022-08-06;08:45:33;173.165.227.57;9100;False;True;True;True;True;False;False;False;False;False;False
TORfrance;dlQ3SVEM0Ayxbh3UlAyqj6xyf1g;2022-08-05;14:50:10;94.23.29.204;443;True;True;True;True;True;False;True;False;False;False;False
MegaPint;dn20ALdDAkSJ/wt+skH1841YF3s;2022-08-06;02:46:16;178.62.241.217;9001;True;True;True;True;True;False;False;True;False;False;False
qtornado;dn5ETh+h2nXzt3R521ri+j//dcw;2022-08-05;19:05:20;95.216.35.84;9001;True;True;True;True;True;False;True;True;False;False;False
cyph21node1;doOVzA51fgvN8tULYGp8DuFj0I8;2022-08-05;16:30:40;152.70.181.165;9001;True;True;True;True;True;False;True;True;False;False;False
artikel10ber41;doxQ4ZfTy+JWsw/pSWA/0jESiQs;2022-08-06;06:14:09;185.220.101.21;8443;True;True;True;True;True;True;True;True;False;False;False
TorDotTeitelNet;dpWZAThujJCPUCNdmJQAeIa2fC4;2022-08-06;08:03:34;198.98.51.189;9001;True;True;True;True;True;True;False;False;False;False;False
relayonlolth;dqtQw+wEcqY6+5qDOlNfpr1pFHg;2022-08-06;00:16:40;185.220.100.251;9100;True;True;False;True;True;True;False;False;False;False;False
vladimir;drT+3QaW2SSkB8+rULbldLKMzco;2022-08-06;00:06:00;158.255.1.112;443;True;True;True;True;True;False;True;True;False;False;False
prsv;dsBzNV+P2VJLPJECkZTDdnyMugM;2022-08-06;04:25:42;172.111.50.7;9100;True;True;True;True;True;False;True;False;False;False;False
Quetzalcoatl;dspBnGhQL/xNlQ0WfiXuCtOgp2Q;2022-08-06;01:08:53;185.183.157.214;9000;True;True;True;True;True;True;True;True;False;False;False
UnredactedManning;dspjbB0z4+hjC3rCKh0HQg/Oh2E;2022-08-06;07:50:50;23.154.177.3;443;True;True;True;True;True;True;True;False;False;False;False
prsv;dsqOMBGR1bIPMHraCGdKIdQxTfQ;2022-08-06;08:18:28;84.252.122.21;9000;True;True;True;True;True;False;True;False;False;False;False
Hydra81;ds75J3DrnRu6gCXuThdRpCCwCHg;2022-08-05;23:26:52;45.61.188.144;9001;True;True;True;True;True;True;True;False;False;False;False
pinselohrkatze00;dtLrqCu8yj358lSpqDcqEKJvPRQ;2022-08-06;00:01:54;134.130.172.229;9001;True;True;True;True;True;False;True;True;False;False;False
MarysSister;dtPMGpBnMsi3+Q6bWg/zvkpKUt8;2022-08-05;22:43:49;185.225.69.59;443;True;True;True;True;True;False;True;True;False;False;False
stalkr;dvOoGgeE3PU29t4Z+Y6usfid7M8;2022-08-06;07:10:43;51.38.54.48;9001;True;True;False;True;True;False;False;False;False;False;False
T0rNode555Nose;dxKhrCHUuW4nc/TI+Xli4wTsdig;2022-08-06;05:49:27;185.119.117.148;9001;True;True;True;True;True;False;True;True;False;False;False
torrelay221;dx39j1jIMYVkin0LIccBTwvW8ys;2022-08-06;06:54:40;152.89.239.174;8123;True;True;False;False;True;False;False;False;False;False;False
ntfshard;dx4IJO+C2F4E2AEWVUER439+t5Y;2022-08-05;19:28:12;92.242.82.66;9001;True;True;True;True;True;False;False;True;False;False;False
TorExitVIF;dymctmiMSs4P7gbNyOxMkil4x/8;2022-08-05;16:18:49;216.239.90.19;443;True;True;False;True;True;True;False;False;False;False;False
torrx;dy1Ql3IHHTCCuq8ceByPkXAT88s;2022-08-05;22:02:42;94.16.113.135;9001;True;True;True;True;True;False;True;False;False;False;False
Quetzalcoatl;dzE8MqpIq2WCmdoDnfbGJ8Em9XA;2022-08-05;19:15:39;46.38.254.246;9000;True;True;True;True;True;True;True;False;False;False;False
frankovich;dzekAwUTGti15gz7kSbku+Htf3Y;2022-08-06;02:34:34;46.23.72.81;443;True;True;True;True;True;False;True;False;False;False;False
l0kz0r;dzfyRkD59MdywibKp3gJPzSgPng;2022-08-05;17:57:45;104.244.79.187;443;True;True;True;True;True;True;True;True;False;False;False
FASCIA;d0o20gqqbioSZatuH/ybUMlYcqs;2022-08-06;06:11:12;95.217.135.55;9001;True;True;True;False;True;False;False;False;False;False;False
presidents1;d1HjcBf3ZmiD2vJQOzAUGCgoU2o;2022-08-06;07:53:46;45.58.152.46;443;True;True;True;True;True;False;True;False;False;False;False
relay04V6Rocks;d2BhkwBW+IBQwCHTAA80C2LT/OE;2022-08-06;04:45:58;188.68.48.216;9001;True;True;True;True;True;False;True;False;False;False;False
CoinSearchrCom;d2Gp16asfhikwEBEwBPEKA3OnRU;2022-08-05;17:19:57;209.141.47.137;9001;True;True;False;True;True;False;False;False;False;False;False
CalyxInstitute09;d2Hdx+sb4m1BVfdKFfEsMqNv4PI;2022-08-05;16:45:58;162.247.74.217;443;True;True;True;True;True;True;True;True;False;False;False
ForPrivacyNET;d2VC1hFmHW/jg5/i16+5KkNcXYE;2022-08-05;22:46:01;185.220.101.40;10040;True;True;False;True;True;True;False;False;False;False;False
z0mb1e;d54lxirZO8i3xrWkKmJQ5IJVYxw;2022-08-06;06:01:26;68.134.162.182;443;True;True;True;True;True;False;False;False;False;False;False
redvader;d6OtxdRVd4tTwoA3YZFt+32gp5A;2022-08-05;16:45:48;148.251.85.195;9030;True;True;True;True;True;False;True;True;False;False;False
BlindOwl;d7ZN0ktvUBnsjB8gmtwXcoQLD1U;2022-08-06;07:21:30;46.212.94.219;7003;True;True;True;True;True;False;False;False;False;False;False
BienwaldKA01;d7glXNKmCLli2kQjuM9JrP0eIf4;2022-08-05;19:28:08;217.81.85.207;9001;True;True;False;True;True;False;False;False;False;False;False
Assange027es;d8dQDMVzZD5LPn9gLQE3+Mic4Lg;2022-08-06;02:02:27;31.207.89.76;9001;True;True;True;True;True;False;True;True;False;False;False
VinculumGate;d9CIUMHuhYdFH4ONP0mHT3Wwsaw;2022-08-05;16:08:48;77.68.20.217;443;True;True;True;True;True;True;True;False;False;False;False
torissensefull;d9lr2pxgSLdYNTlVEFfTF78jLxY;2022-08-05;22:01:00;93.201.152.243;9111;True;True;False;False;True;False;False;False;False;False;False
tie2ooK5;d90ljw1YeS4Ny9qgvGah3F+NhK0;2022-08-06;02:33:41;37.120.179.169;9002;True;True;True;True;True;False;True;False;False;False;False
artikel5ev12;eA1Q3M1/PIMeXnUPQYZkl8EmP3Y;2022-08-05;15:06:36;92.246.84.133;443;True;True;True;True;True;True;True;True;False;False;False
BarrySylvia;eBbe3dfNePkf63Ljl6yxi4gTKKw;2022-08-05;22:47:17;3.20.179.249;9001;True;True;True;True;True;False;False;True;False;False;False
sunandfun02;eBk4Sj5m9ly0+pb7HVbqRCdNuUA;2022-08-05;16:02:34;94.46.171.221;9001;True;True;True;True;True;False;True;True;False;False;False
creeper;eCH9Ht0wPV2IxMOWiEzYoFyUrFg;2022-08-05;19:59:57;217.210.64.254;8080;True;True;True;True;True;False;False;False;False;False;False
yuuko;eDOxRGwlbfT72p3p/bHMGKkvVns;2022-08-05;23:15:06;172.103.149.201;9999;True;True;True;True;True;False;True;True;False;False;False
Mikedideditheconfig;eEMW+3OU/hKbm4HgEd2FbbgPPns;2022-08-06;02:49:17;46.4.233.104;443;True;True;False;True;True;False;False;False;False;False;False
tweinode4;eE4WVEjYULcpLu1wFEKkyMoWDFc;2022-08-06;07:09:54;46.38.254.74;443;True;True;False;True;True;False;False;False;False;False;False
Estevez4893;eFHYGdMaURjFM0dYrE1KZio8LOg;2022-08-06;03:26:26;198.251.80.94;45582;True;True;True;True;True;True;False;False;False;False;False
TheVision;eGNuBc7wPl2LsJfX9LjW/RFQ9Us;2022-08-06;01:56:43;178.175.148.218;9001;True;True;True;True;True;False;False;True;False;False;False
viennaOnTheGo;eHdo/vn7/i2bjgIUAZp/mWDTkgY;2022-08-06;03:58:15;217.160.251.63;29001;True;True;False;True;True;False;False;False;False;False;False
unRELAY;eH9I7EnfAm26us/M4aOd2MUziUg;2022-08-06;02:26:56;80.134.236.174;9001;True;True;False;True;True;False;False;False;False;False;False
prsv;eIC0Trg3WggEhMG97cq6L+1cnn8;2022-08-06;05:39:56;79.124.8.144;9100;True;True;True;True;True;False;True;False;False;False;False
UC9mH5t7Z2bgd2U68GQ;eIdP4VZ9O5+1F8bxGAlf9VGty0E;2022-08-06;04:19:38;84.192.166.235;9001;True;True;True;True;True;False;False;True;False;False;False
Aria;eIjtBfefpUsxrjmTXkAtQ/oWmsg;2022-08-06;08:33:40;198.251.81.140;9001;True;True;True;True;True;False;True;True;False;False;False
Mamoru;eJCGplv+U5j8G0QPbD7Nl5eq+UM;2022-08-06;06:41:01;138.2.47.117;9901;True;True;True;False;True;False;False;False;False;False;False
CebolaServer;eKpUobQWkkIxBJndgccu9RmwcPM;2022-08-05;22:03:09;92.222.79.186;443;True;True;True;True;True;False;True;False;False;False;False
relayon1169;eMMHaLBdoRzXZOIpwje1BHExnP4;2022-08-06;06:21:04;185.220.101.169;11169;True;True;False;True;True;True;False;False;False;False;False
cmutornode;eMfCmdtMS9EZoiuHtX1a9fN0Gnk;2022-08-06;05:26:59;204.194.29.4;9001;True;True;True;True;True;True;True;True;False;False;False
MuteCrown;eMy28TJ8RtbAJmRx185CyoVBoT0;2022-08-05;20:10:33;185.124.240.109;9001;True;True;True;True;True;False;True;False;False;False;False
icknonequire;eNB2OJjenAfqDxFboy6jvWxy5+s;2022-08-05;16:10:41;185.225.69.154;443;True;True;True;True;True;False;True;False;False;False;False
PolishHuntingDog;eOQsXqP8TFYGs6z1Yj3iX+a18Wc;2022-08-06;07:32:21;46.41.137.28;9001;True;True;True;True;True;False;True;False;False;False;False
amaze;ePbMSHNWWPn3wqn9WHu3Ju/NCLE;2022-08-05;18:47:06;135.148.53.55;443;True;True;True;True;True;False;True;True;False;False;False
DashingDandelion;eP+flWrR7fGSnm72l0bMTzeBZCo;2022-08-06;08:05:45;94.140.115.199;443;True;True;False;True;True;False;False;False;False;False;False
pyyjac;eQSShGufk3HjvLVttSJ/TiI3M2M;2022-08-06;00:57:31;78.94.213.43;9001;True;True;True;True;True;False;True;True;False;False;False
Soiernspitze;eQ0Cmxr19OVk7oe13uuzcpdKtc4;2022-08-06;07:34:36;94.140.112.195;443;True;True;True;True;True;False;True;False;False;False;False
DataIdeas;eQ3mDkQrKv4XeOZHiDXoWK+aYcY;2022-08-05;15:28:55;23.128.248.201;443;True;True;True;True;True;True;False;True;False;False;False
dockstader;eQ6z5UTnCAn6dg3Hk0afxauvHig;2022-08-05;15:33:33;209.58.180.90;443;True;True;True;True;True;False;True;True;False;False;False
4istheloneliestnum;eQ+r1RhOmPiZCEBCMzZMlApIgew;2022-08-06;08:21:17;185.189.183.143;10901;True;True;True;True;True;False;False;True;False;False;False
CCCStuttgartBer;eRapZeVks8ft+uq8iAt+1KMiXPk;2022-08-05;21:02:45;185.220.101.70;9000;True;True;True;True;True;True;True;True;False;False;False
bauruine;eRt8BeLG1NmvYRAFYllVaPW2mno;2022-08-06;01:32:47;95.214.53.210;8443;True;True;True;True;True;False;True;True;False;False;False
Aramis;eR3qhg01nTo9L28TuYVusFB+2DU;2022-08-06;05:11:39;185.241.208.202;9100;True;True;True;True;True;True;True;True;False;False;False
finrodfelagund;eR5jejjHFTNikOisDrbJm9AqXw4;2022-08-05;21:16:56;82.58.45.198;6660;True;True;False;True;True;False;False;False;False;False;False
toroid;eR94rPWWo+WdQ0bTpG7Znf4KaY8;2022-08-05;23:57:09;194.99.82.29;8443;True;True;False;False;True;False;False;False;False;False;False
skankhunt42de3;eTHNLzoAEkLZSjrXW4lGmUk4MoA;2022-08-06;05:18:37;195.90.201.93;9000;True;True;True;True;True;False;True;True;False;False;False
vaeden;eTgmszMEaAXcUHokd+2Qu7BUo4U;2022-08-05;20:24:03;99.163.122.69;9001;True;True;True;True;True;False;True;True;False;False;False
ZEN6;eVsuzuWiivqVk3ukHkIadai9q/c;2022-08-06;05:26:10;202.239.38.249;443;True;True;True;True;True;False;False;True;False;False;False
INSRelay29at5443;eV0WXSrV5//ihXOST5KJXQjgFw0;2022-08-06;01:59:34;140.78.100.29;5443;True;True;True;True;True;False;False;False;False;False;False
TripleBfifty;eWIdPzags3dnC0ZHwzcGNc0lIa0;2022-08-06;06:13:56;18.220.20.115;9001;True;True;True;True;True;False;False;True;False;False;False
gopherf20;eWYr38a4iGaQQVM1qVUfZDzAQ+0;2022-08-06;01:23:53;198.199.92.217;9001;True;True;False;False;True;False;False;False;False;False;False
endpostrump;eXjyljIu75jivRJQ8GKfR0riroI;2022-08-05;20:42:44;20.22.202.71;443;False;True;True;False;True;False;False;False;False;False;False
scorched;eX/q/x9557DNxaDK7F3cdy7mT3U;2022-08-05;20:43:01;98.109.65.215;9001;True;True;True;False;True;False;False;False;False;False;False
DataIdeas;eZPTJ4v4/XYLMMqGmTrn+IFeQrk;2022-08-05;15:28:45;23.128.248.202;443;True;True;True;True;True;True;False;True;False;False;False
Poseidon;eZfD/IiwKixv75bF9bXFDdfaLiw;2022-08-05;21:02:03;141.98.136.79;443;True;True;True;True;True;False;True;True;False;False;False
DTFNODE57;eZgPnceIOmgfvneKdFePeZLgqTU;2022-08-06;06:01:16;170.231.236.76;443;True;True;True;True;True;False;True;False;False;False;False
Hermes;eZ4LKPRVSPVFZop43wTNI0kOxYU;2022-08-06;04:19:57;104.244.72.20;9001;True;True;True;True;True;False;True;False;False;False;False
Waeswynn;eZ7PMy3soCxJ3iH/Ai9+Lb7Np3E;2022-08-05;19:40:36;94.23.172.32;444;True;True;True;True;True;False;True;True;False;False;False
kaenguru;eazCQX9DAfwC8EFl8x4guFHMevU;2022-08-05;18:59:33;109.70.100.69;8080;True;True;True;True;True;True;True;True;False;False;False
1d1dchang3th3c0nf1g;ebIHrVGEL6IV2Va5MHs9Ac00c2g;2022-08-05;23:59:11;37.252.187.129;9001;True;True;True;True;True;False;True;False;False;False;False
grocock;ebOfjVPazJpjl1+8NGMB2NDTYDQ;2022-08-06;05:27:01;178.32.220.61;9001;True;True;True;True;True;False;True;True;False;False;False
